"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Arfip2",4.11722657865475e-09,-0.206611242742501,0.022,0.032,0.000141607890946252
"S1pr2",4.29239782650912e-09,-0.200659064187047,0.035,0.048,0.000147632730844955
"Aimp2",4.37131298945472e-09,-0.627029664842222,0.006,0.015,0.000150346938959306
"F8a",4.42696617156755e-09,-0.194273171916545,0.009,0.016,0.000152261074504894
"Osbpl1a",4.46692332529027e-09,-0.397344654661198,0.005,0.011,0.000153635360850034
"Ybey",4.50172086504665e-09,-0.850070184910951,0.01,0.022,0.000154832187432414
"Klhl7",4.52039427460456e-09,0.406640599622955,0.019,0.022,0.000155474440680749
"Gm8624",4.61340542147825e-09,-1.01416309520799,0.003,0.011,0.000158673466066323
"Tesc",4.61469237346452e-09,0.638889355857312,0.019,0.016,0.000158717729492939
"Pgghg",4.66441307945606e-09,0.104937502715737,0.055,0.062,0.000160427823454812
"Dnal4",4.67384079012475e-09,-0.231053178207586,0.051,0.068,0.000160752080135551
"Mtx1",4.75053765370796e-09,-0.594556684708286,0.005,0.013,0.000163389992061632
"Rad51b",4.77597321551016e-09,-0.117992425659822,0.014,0.022,0.000164264822774256
"Dtx3",4.80472519156189e-09,-0.564517367880969,0.007,0.016,0.00016525371823858
"Nfrkb",4.88899353745321e-09,0.522605611544821,0.034,0.03,0.000168152043727166
"Fam162a",5.16353205162871e-09,0.419796003506416,0.023,0.024,0.000177594521383718
"Zbtb39",5.24995729663588e-09,0.240166518027873,0.094,0.09,0.000180567031260494
"Zfp277",5.30799488356667e-09,0.117637309809985,0.032,0.037,0.000182563176025392
"Gm5617",5.34190059522308e-09,-0.229861898134013,0.016,0.025,0.000183729329072103
"1700028E10Rik",5.34607817151123e-09,-0.597630491474847,0.007,0.015,0.000183873012630957
"Smox",5.48028973035058e-09,-0.242724840666635,0.26,0.28,0.000188489084985678
"Cdip1",5.55786976435336e-09,-0.672479617338982,0.007,0.017,0.00019115737267517
"Tmem35b",5.80840061502739e-09,-0.553288282665609,0.015,0.027,0.000199774130753252
"Lsamp",5.93056856144341e-09,0.51842613673001,0.017,0.017,0.000203975975102285
"Zfpl1",5.97227510796897e-09,-0.198589186909467,0.042,0.057,0.000205410430063485
"Tcp11l1",5.97626673981666e-09,-1.65821961739259,0.003,0.012,0.000205547718249254
"Zdhhc12",6.00596261142136e-09,-0.330736815180112,0.007,0.014,0.000206569078057226
"Plekhm2",6.01865027635263e-09,-0.345479425317659,0.038,0.056,0.000207005457604872
"Khk",6.16151698644433e-09,-0.438241931584396,0.021,0.035,0.000211919215231766
"2700097O09Rik",6.20882365912405e-09,-1.28065002610069,0.005,0.015,0.000213546280931913
"Parp6",6.25455927020431e-09,-0.172549200082365,0.05,0.065,0.000215119311539407
"Rnu3b1",6.31589601000072e-09,0.378778076743661,0.015,0.018,0.000217228927367965
"Ngly1",6.40121825868232e-09,-0.123388284053423,0.105,0.126,0.00022016350078912
"Gadd45g",6.41445386329853e-09,0.14584395832969,0.134,0.134,0.00022061872617429
"Gm9844",6.41607009800938e-09,1.20029240714163,0.017,0.01,0.000220674314950935
"Gtsf2",6.43290760025972e-09,-0.946148708888813,0.009,0.02,0.000221253424003333
"Slc35f6",6.49113009226264e-09,0.414998753722907,0.039,0.036,0.000223255928393281
"Cfap36",6.61623665475909e-09,-0.334673606795806,0.027,0.04,0.000227558843503784
"Gm6204",6.62734186308606e-09,-1.06875024928613,0.004,0.012,0.000227940796038982
"Polr2f",6.69859338466244e-09,0.36615445268566,0.011,0.014,0.00023039142087208
"Ralgapa2",6.76561680595144e-09,-0.259428378593536,0.076,0.1,0.000232696624423894
"Nme7",6.81634324530895e-09,-1.65818696955436,0.002,0.01,0.000234441309579156
"Sgta",7.02811154019952e-09,-0.10732305189319,0.041,0.053,0.000241724868313622
"Gm16536",7.07094906887777e-09,-0.176001095520338,0.03,0.042,0.000243198222274982
"Nlrp12",7.15262470098127e-09,-0.187771980012593,0.193,0.23,0.00024600737396555
"Nol9",7.20700257060861e-09,0.159953284177444,0.013,0.018,0.000247877646413512
"Iars2",7.41692111316729e-09,-0.250637970204995,0.024,0.035,0.000255097584766276
"Riok2",7.42331280859607e-09,-0.255148613209036,0.043,0.06,0.000255317420738853
"Parp11",7.52164370506131e-09,-0.119487087042107,0.022,0.032,0.000258699413591879
"Ankrd33b",8.07849327198039e-09,0.316658115396,0.238,0.191,0.000277851697596494
"Bckdha",8.22107460052984e-09,0.175629800383964,0.03,0.035,0.000282755639810623
"Mex3b",8.2235954273715e-09,-0.40230631400796,0.005,0.012,0.000282842341129015
"Gm8494",8.27071841492918e-09,-0.224326766404714,0.012,0.02,0.000284463089163074
"Mrrf",8.4686527974409e-09,-0.57335733184219,0.005,0.011,0.000291270844315182
"Gm15246",8.48823744694264e-09,-0.523044718695629,0.004,0.01,0.000291944438750145
"1600020E01Rik",8.72245190789501e-09,0.473057097019446,0.105,0.084,0.000300000010920141
"Gm17494",8.73268888340063e-09,-0.335322414881619,0.014,0.024,0.000300352101455681
"Cbr4",8.87346278375115e-09,-0.266906510762269,0.005,0.011,0.000305193878984337
"Gm16973",9.12375398933055e-09,-0.494511769248051,0.008,0.017,0.000313802394709035
"Glce",9.2646491773923e-09,-0.787711227195388,0.005,0.013,0.000318648343807231
"Ovca2",9.88613014832285e-09,-0.828179682675789,0.008,0.019,0.000340023560321416
"Galk2",9.91188173655797e-09,-0.241864792638911,0.015,0.024,0.000340909260447175
"Mbip",9.97731001105165e-09,-0.240646934553126,0.026,0.038,0.000343159600520111
"4931406C07Rik",9.98837720450395e-09,-0.202682960171773,0.052,0.069,0.000343540245571709
"Gm21092",1.00748704038248e-08,-0.324806045324184,0.012,0.021,0.00034651509266915
"Gm31718",1.01431348860218e-08,-0.269104662005591,0.05,0.068,0.000348862981269833
"Zbtb2",1.02705948686364e-08,0.106511081009715,0.053,0.058,0.000353246839911882
"Tmem86b",1.03677282614296e-08,-0.233117689048474,0.038,0.052,0.00035658764582361
"Slc52a2",1.05405312055402e-08,-0.283425045847183,0.015,0.024,0.00036253103028335
"Abl2",1.058510603882e-08,-0.368654114256127,0.023,0.037,0.000364064137099174
"B930036N10Rik",1.06683872040295e-08,-0.297019628481329,0.016,0.026,0.000366928509495391
"Fpr3",1.06725329462547e-08,-0.644499073516567,0.024,0.042,0.000367071098153484
"Acap3",1.07382479120154e-08,-0.158717769713778,0.036,0.048,0.000369331298685857
"Rab13",1.13309467449045e-08,-0.267112949607405,0.013,0.022,0.000389716582344245
"Ptcd2",1.15012355653589e-08,-0.117759233170954,0.011,0.018,0.000395573496034953
"Fbxl8",1.15669094967207e-08,-0.772976981898423,0.01,0.021,0.000397832285230212
"Coq4",1.18099840567992e-08,0.345252290279189,0.054,0.051,0.000406192591649553
"Naif1",1.21477695038934e-08,-0.149052887681643,0.015,0.024,0.00041781038431691
"Mob3b",1.21793599207204e-08,-0.668496276597685,0.017,0.031,0.000418896905113259
"Gadd45b",1.25546526553324e-08,-0.199739122667695,0.043,0.058,0.000431804723427502
"Elmod3",1.27003035190393e-08,-0.574395436175713,0.011,0.022,0.000436814239233839
"Unc119b",1.29016570781203e-08,-0.249027293594131,0.032,0.046,0.00044373959354487
"Akap8l",1.29789074056561e-08,-0.214340737078854,0.062,0.08,0.000446396541310137
"Gm36723",1.29865934676576e-08,0.477774452842678,0.081,0.069,0.000446660895726616
"Zfp84",1.36118941380359e-08,-0.245512639650257,0.03,0.043,0.000468167486983607
"Zfp160",1.3753995548111e-08,0.140503548825132,0.026,0.031,0.000473054922881731
"Kdm8",1.37777086354497e-08,-0.714250619550244,0.004,0.01,0.000473870510807658
"Gm11476",1.43681425263986e-08,0.713207958959832,0.05,0.036,0.000494177894052953
"Adamts10",1.4471816453703e-08,0.406811058636118,0.043,0.041,0.000497743655108662
"Tgfbi",1.45185852726559e-08,0.144253732350204,0.438,0.386,0.000499352221867728
"Atrip",1.45623161700827e-08,-1.39299234684695,0.002,0.01,0.000500856302353824
"Cyb5d2",1.49407247792939e-08,-0.403432568069945,0.02,0.033,0.000513871288059036
"Zfp933",1.49445472736187e-08,-0.265514240530301,0.014,0.023,0.000514002758928843
"Gpatch2",1.50160336157393e-08,-0.258981544557929,0.024,0.035,0.000516461460179738
"Gm38843",1.51394648604566e-08,-0.154136567028666,0.063,0.078,0.000520706754410544
"Zfp821",1.52113690531273e-08,-0.12121900383887,0.03,0.04,0.000523179827213259
"Trim23",1.52215960957228e-08,-0.340089450974735,0.02,0.032,0.00052353157611629
"Tmem203",1.53044553794174e-08,-0.13594063520395,0.042,0.055,0.000526381438319681
"Gm48226",1.54063230793265e-08,-1.08817300221717,0.003,0.01,0.000529885075990355
"Fastk",1.55756315112993e-08,-0.194588354704241,0.017,0.026,0.000535708270199627
"Gm49359",1.56315567200642e-08,-0.236187455194594,0.024,0.035,0.000537631761829887
"Il15ra",1.57188570122975e-08,0.296515318097245,0.029,0.031,0.000540634368080959
"Gnl1",1.62620394037836e-08,-0.260265747282963,0.023,0.035,0.000559316583253732
"Tmem18",1.63844175178891e-08,-0.150327701623062,0.017,0.025,0.000563525656110277
"Bsdc1",1.64113344487027e-08,0.220887033557518,0.128,0.122,0.000564451437028679
"Nr4a1",1.6579604622888e-08,0.544829938645128,0.068,0.055,0.000570238921399609
"Rad52",1.67910975523362e-08,0.102628687447091,0.03,0.036,0.00057751300921505
"Mpi",1.71588431054417e-08,-0.45235566238031,0.011,0.021,0.000590161249768562
"Mrm2",1.7391446113714e-08,-1.32161979137127,0.003,0.011,0.000598161397635078
"Hmg20a",1.77320341040426e-08,-0.142048337989009,0.062,0.08,0.00060987558097444
"Gm9803",1.80548246277002e-08,-0.679007491269019,0.009,0.019,0.000620977638245122
"Zfp52",1.85301021611476e-08,-0.225491957789447,0.031,0.044,0.00063732433373051
"Ccdc163",1.92356967536824e-08,-0.380333101361119,0.005,0.012,0.000661592554146153
"Afap1",1.98774966252575e-08,-0.562093213507188,0.024,0.041,0.000683666618929108
"Hgf",1.9938543736145e-08,0.243428161826541,0.065,0.065,0.00068576627326097
"Pced1b",2.04288231535808e-08,0.178182692458904,0.092,0.092,0.000702628943544259
"Sdhaf1",2.04657700634478e-08,-1.22022923977365,0.003,0.011,0.000703899695562224
"Nell1",2.05317330874199e-08,-0.903829809827497,0.01,0.022,0.000706168427808721
"Stfa3",2.07520532618695e-08,0.88318263420007,0.047,0.031,0.000713746119888739
"Aasdhppt",2.07936997983319e-08,0.29995941572908,0.018,0.021,0.000715178510863826
"Gm26797",2.07946283287043e-08,0.39590658552824,0.065,0.058,0.000715210446737455
"Dnase1l1",2.08629420028226e-08,-0.328915805456996,0.022,0.035,0.000717560027245082
"Ryr3",2.08819252696929e-08,0.320676498799931,0.015,0.017,0.000718212937725817
"Ubiad1",2.09787192310751e-08,-0.124831443614235,0.007,0.012,0.000721542069233598
"Hopx",2.12889317025932e-08,0.373094029078865,0.194,0.153,0.00073221151697899
"Tatdn1",2.13271043660845e-08,-0.223846306092963,0.029,0.041,0.000733524427567112
"Armc5",2.15135790915096e-08,-1.04042111640817,0.005,0.014,0.000739938039273382
"Psph",2.18294504939196e-08,-0.272149719359746,0.007,0.014,0.000750802120287871
"Gm9774",2.36858795357363e-08,-0.150544352475084,0.013,0.02,0.000814652140752114
"Bmpr2",2.36950115041647e-08,0.164447537484985,0.104,0.105,0.000814966225674241
"Vps51",2.37896846889239e-08,0.428579577070006,0.022,0.023,0.000818222415190848
"Bicdl1",2.39737369971744e-08,-0.560404953840442,0.007,0.015,0.000824552710280818
"Atp6v1g2",2.40583474254466e-08,-0.26684131469215,0.029,0.042,0.00082746280135081
"Gm11963",2.41074347902954e-08,-0.423819370526832,0.01,0.018,0.000829151112177419
"Dctpp1",2.42337316047073e-08,-0.891093198494502,0.008,0.019,0.000833494964812303
"Cplane1",2.43705059901696e-08,-0.391181024671321,0.02,0.033,0.000838199183025892
"Elp3",2.44793957248038e-08,-1.87693853632159,0.002,0.01,0.000841944336558903
"Gm3448",2.46011942220964e-08,0.107579325772003,0.014,0.018,0.000846133474074785
"Papss1",2.47050778070132e-08,-0.169066039565368,0.041,0.053,0.000849706446094412
"Spp1",2.49010166900923e-08,-1.16468631574339,0.006,0.017,0.000856445568039036
"Relb",2.51123158181929e-08,-0.207799665342615,0.036,0.05,0.000863712990250925
"Nudt13",2.5826406456773e-08,-0.202319963239377,0.011,0.019,0.000888273423674252
"Cep104",2.62991022032558e-08,-0.280918390408345,0.013,0.021,0.000904531321178779
"Flt3l",2.66542904306041e-08,-0.196104939235292,0.022,0.032,0.000916747665070199
"Appl2",2.71169602495885e-08,0.264656559679568,0.016,0.019,0.000932660730824345
"Ripk3",2.71769404557718e-08,-0.79054999110626,0.003,0.01,0.000934723690035815
"Sag",2.75146681761404e-08,0.367128136554135,0.038,0.037,0.000946339497250174
"Pdpr",2.76658957430921e-08,0.137050276013863,0.035,0.041,0.000951540818187909
"Atg10",2.83837699354424e-08,-0.219262865846532,0.018,0.027,0.000976231383159605
"Tnfaip3",2.83860206452174e-08,0.213504820566024,0.046,0.048,0.000976308794071608
"Atp10d",2.9283734838083e-08,0.124478176359251,0.058,0.063,0.00100718477602103
"1700096K18Rik",2.94415899648477e-08,0.156660811113745,0.08,0.083,0.00101261404525097
"Vamp7",3.03212809754267e-08,0.1228734221854,0.063,0.066,0.00104287013786883
"Atg2b",3.0439226881877e-08,0.128086322267961,0.038,0.043,0.00104692676937528
"Gm2a",3.11324207717584e-08,0.133674383967868,0.291,0.249,0.00107076848002386
"Decr2",3.15663620964772e-08,-0.138379098867487,0.017,0.024,0.00108569345794624
"Ahi1",3.27738850790188e-08,-0.134711101182019,0.023,0.033,0.00112722500340777
"Pik3ip1",3.32693921141241e-08,2.60843758650898,0.01,0.003,0.00114426747237318
"Prmt6",3.33064109923758e-08,0.428501221015865,0.009,0.011,0.00114554069967177
"Aktip",3.3628046699156e-08,0.13931181105626,0.063,0.067,0.00115660303817077
"Tgm1",3.38189711865345e-08,-0.721417210111614,0.017,0.032,0.00116316969498967
"Golm1",3.40734506351364e-08,0.390087429577357,0.09,0.078,0.00117192226114488
"Wdr77",3.52275338119904e-08,0.259349539307128,0.178,0.159,0.0012116157979296
"Rab10os",3.74664228440499e-08,0.389188439780463,0.037,0.036,0.00128862014729825
"Spsb3",3.77903245074585e-08,0.124660266322332,0.027,0.032,0.00129976042110953
"Rbpms",3.80821396538646e-08,-0.369976002110156,0.033,0.049,0.00130979711125502
"Smyd3",3.81525503390809e-08,-0.255167862504795,0.021,0.032,0.00131221881636235
"Nek8",3.86570567257481e-08,-0.432074114111884,0.005,0.012,0.00132957080902538
"Pctp",3.89092786071381e-08,0.232954503683242,0.041,0.044,0.00133824572841391
"Chchd4",3.89183852890899e-08,-0.431308080565319,0.008,0.015,0.00133855894363296
"Sympk",4.08385197041004e-08,-0.187195120338174,0.022,0.031,0.00140460004670283
"A130014A01Rik",4.11205606329369e-08,0.53317733913214,0.079,0.063,0.00141430056240923
"H2-T22",4.12998756520184e-08,0.148156493553942,0.119,0.121,0.00142046792317552
"Insig1",4.30126273937768e-08,-0.121472279690472,0.061,0.075,0.00147937630658156
"Gpr89",4.33966994644304e-08,-0.710373147708284,0.004,0.011,0.00149258608137962
"Uxt",4.55610589011864e-08,0.159522209177085,0.032,0.037,0.00156702705984741
"Yars",4.59189780514805e-08,0.154509283442834,0.008,0.012,0.00157933733110262
"Ranbp6",4.59660759348504e-08,-0.138356522260869,0.037,0.048,0.00158095721570324
"Col5a1",4.70516920678208e-08,0.534327424033372,0.047,0.038,0.00161829589698063
"9030619P08Rik",4.85931549853238e-08,-0.772204838530027,0.004,0.01,0.00167131297256523
"Gpr146",4.95155200423321e-08,-0.476674159380921,0.051,0.074,0.00170303679633597
"Fktn",5.08752075069231e-08,-0.467306421708737,0.008,0.016,0.00174980188699311
"Ppil3",5.10495129836962e-08,0.180957314887128,0.013,0.018,0.00175579694956125
"Elp1",5.11857544930954e-08,0.123281491149811,0.186,0.186,0.00176048284003552
"Epm2aip1",5.17552949653776e-08,-0.28977273524168,0.031,0.044,0.0017800716150392
"Rsph3a",5.22085515267609e-08,-0.445150514603464,0.018,0.03,0.00179566092121141
"Rnu5g",5.50198336411249e-08,-0.617418545453306,0.005,0.012,0.00189235215825285
"Lyz1",5.83279359038935e-08,-0.55207018625371,0.018,0.031,0.00200613102747851
"Pygb",5.90742920477074e-08,-0.333834699468482,0.004,0.01,0.00203180120068885
"Myo1d",6.01743149717241e-08,-0.107109607337262,0.108,0.128,0.00206963538913748
"Gm9733",6.12329476363647e-08,0.394566408056134,0.08,0.07,0.00210604600100513
"Mul1",6.13537300731805e-08,0.118933740107469,0.026,0.032,0.00211020019213697
"Rbm48",6.1401932553192e-08,-0.142928745874992,0.013,0.02,0.00211185806823449
"Gpn2",6.31369677619252e-08,0.292249916400733,0.029,0.031,0.00217153286920365
"Ubfd1",6.31516722049611e-08,-0.315846070085937,0.011,0.019,0.00217203861381743
"Vamp1",6.32407870168812e-08,-0.257146578385608,0.036,0.05,0.00217510362865861
"Prkdc",6.41951278843405e-08,-0.205425630827475,0.011,0.019,0.00220792722845401
"Anp32-ps",6.52137921677857e-08,-0.196059567878774,0.016,0.024,0.00224296316781882
"Guk1",6.53528839785106e-08,0.153838318769441,0.037,0.041,0.00224774709155689
"A530032D15Rik",6.57860041384956e-08,0.202101964436346,0.052,0.053,0.00226264382633942
"Jade3",6.59087818525944e-08,-1.443441931079,0.002,0.01,0.00226686664303813
"Paip2b",6.59987326902813e-08,-1.09009299008609,0.004,0.011,0.00226996041214953
"Parp14",6.66906219001292e-08,-0.186320024623252,0.068,0.087,0.00229375724963304
"4931414P19Rik",6.78061895126574e-08,-0.227466516086274,0.009,0.016,0.00233212608209834
"E230032D23Rik",7.05500867298868e-08,-0.920355718797421,0.009,0.02,0.00242649968298772
"Sycp2",7.08075557916897e-08,-0.548291730140224,0.06,0.088,0.00243535507389938
"Gm20406",7.11464487416132e-08,0.38821086960412,0.154,0.128,0.00244701095801904
"Slc7a6os",7.16014644337327e-08,-0.152629352660658,0.033,0.044,0.0024626607677338
"Ddx31",7.18903333861419e-08,-0.190870487365379,0.01,0.017,0.00247259612648296
"Hars2",7.24654020470204e-08,-0.199147704436056,0.021,0.03,0.00249237503800522
"Styx",7.25357531510709e-08,-0.183678618517058,0.013,0.02,0.00249479469387793
"Cir1",7.39284335495552e-08,0.101002865894518,0.199,0.198,0.0025426945435034
"Slc15a3",7.53538505846667e-08,0.30708291802325,0.245,0.201,0.00259172033700903
"Gm13166",7.58129276811724e-08,-0.585491985381827,0.009,0.017,0.00260750983466624
"Azin2",7.64750200612384e-08,0.356988213014223,0.014,0.016,0.00263028183998623
"Tmco6",7.88417268881507e-08,-0.147362974664783,0.054,0.067,0.00271168235459106
"Cass4",7.93481482151036e-08,-0.491936039394239,0.106,0.139,0.00272910020971027
"Ttpal",8.07847515646804e-08,-0.236293749012394,0.017,0.026,0.00277851074531562
"Dhcr7",8.08307867524436e-08,-1.14637076886813,0.006,0.015,0.00278009407956355
"Yif1a",8.08578897484127e-08,-0.197871472238946,0.027,0.037,0.0027810262600069
"Arl3",8.16932755714186e-08,-0.255472193795142,0.053,0.072,0.00280975852000337
"Zfp444",8.25847498364573e-08,-0.62173597862094,0.012,0.024,0.00284041988587511
"Tmem185a",8.34077315712009e-08,-0.62555115413174,0.011,0.022,0.00286872551965988
"Chid1",8.3760858874307e-08,-0.992628431575564,0.007,0.017,0.00288087098012292
"Gm16548",8.39268527764505e-08,-0.355741621713843,0.012,0.021,0.00288658017439324
"Snapc1",8.45254587962362e-08,-0.245638379899706,0.022,0.033,0.00290716862983775
"Gm4953",8.52178420860703e-08,-0.3256878377402,0.01,0.017,0.0029309824607083
"Gm38979",8.62583528736877e-08,-0.456207098040198,0.013,0.023,0.00296676978873761
"Gm36266",8.93690731919817e-08,-0.239432902728105,0.023,0.033,0.00307375990336502
"Kctd3",9.06809006820008e-08,-0.775563615084608,0.006,0.014,0.00311887889805674
"Pin4",9.14993391975824e-08,-0.628758754016931,0.017,0.03,0.00314702827236165
"Dlgap4",9.160618947555e-08,0.160431915201991,0.151,0.149,0.00315070328082207
"Hdac9",9.26066656414871e-08,0.207772377576579,0.025,0.029,0.00318511365807331
"Ces1d",9.29374574375304e-08,-0.601512056172877,0.016,0.029,0.00319649091110642
"Rnu12",9.37576788123721e-08,-0.796734544238532,0.005,0.013,0.00322470160507273
"Rpusd1",9.38999840091579e-08,-0.570488562322399,0.004,0.01,0.00322959605001098
"Ppp1r14c",9.43134084661584e-08,-0.494279089806237,0.016,0.028,0.00324381537078505
"Slc25a1",9.67847070262412e-08,-0.168325078288347,0.026,0.036,0.00332881321346054
"Gnpda2",9.91246075400681e-08,0.170703192069571,0.032,0.036,0.0034092917517331
"Gm48444",1.00704068956902e-07,-0.804610465760369,0.007,0.017,0.00346361574770369
"Ago4",1.00777505525631e-07,0.239659765663609,0.069,0.07,0.00346614152504855
"Gm24497",1.01672922118875e-07,-0.192935417839472,0.006,0.012,0.00349693848335658
"Srrd",1.01737875457902e-07,-0.421030059689384,0.011,0.02,0.00349917248849907
"Ogfod2",1.02152328185321e-07,-0.284365724915168,0.019,0.03,0.00351342717560593
"Lxn",1.02259986186818e-07,-0.212816200021671,0.02,0.029,0.00351712996490941
"Csnk2a3",1.03249382029108e-07,-0.1324535258912,0.015,0.022,0.00355115924550914
"Mef2d",1.04267322815013e-07,0.132804371402492,0.089,0.094,0.00358617030089957
"Rpl17-ps5",1.07934395140522e-07,-0.260858403395301,0.004,0.01,0.00371229558646311
"Elovl6",1.10492388326873e-07,2.30616552411951,0.01,0.002,0.00380027520411449
"Wdr83",1.17209277941461e-07,-0.447834480802598,0.021,0.034,0.00403129590551861
"Spred1",1.19257653297454e-07,-0.301160906743801,0.014,0.023,0.00410174772751264
"6530402F18Rik",1.19578192456259e-07,0.251954599337304,0.034,0.035,0.00411277235134056
"Srr",1.19722739105106e-07,-0.188316570682503,0.017,0.025,0.00411774388878103
"Txnl4b",1.21590359524525e-07,-0.112561232639178,0.03,0.04,0.00418197882548651
"Rpusd4",1.25079791777334e-07,-0.477337254754334,0.006,0.012,0.00430199435838964
"Adamts13",1.25542145916751e-07,2.32556716237356,0.01,0.002,0.00431789656666073
"Gm37474",1.26528694884941e-07,0.47526875090433,0.033,0.032,0.00435182793187267
"Kctd11",1.28075766963301e-07,-0.462943578616147,0.018,0.032,0.00440503792893576
"Alkbh8",1.28714267966413e-07,-0.496607277308075,0.01,0.018,0.00442699853243679
