gene_id,MUI_Innsbruck.P11_blood_Neutrophil,MUI_Innsbruck.P12_blood_Neutrophil,MUI_Innsbruck.P12_tumor_Neutrophil,MUI_Innsbruck.P13_blood_Neutrophil,MUI_Innsbruck.P13_tumor_Neutrophil,MUI_Innsbruck.P14_blood_Neutrophil,MUI_Innsbruck.P14_tumor_Neutrophil,MUI_Innsbruck.P15_blood_Neutrophil,MUI_Innsbruck.P15_tumor_Neutrophil,MUI_Innsbruck.P16_blood_Neutrophil,MUI_Innsbruck.P16_tumor_Neutrophil,MUI_Innsbruck.P3_blood_Neutrophil,MUI_Innsbruck.P3_tumor_Neutrophil,MUI_Innsbruck.P4_blood_Neutrophil,MUI_Innsbruck.P4_tumor_Neutrophil,MUI_Innsbruck.P5_blood_Neutrophil,MUI_Innsbruck.P5_tumor_Neutrophil,MUI_Innsbruck.P7_blood_Neutrophil,MUI_Innsbruck.P7_tumor_Neutrophil,MUI_Innsbruck.P8_blood_Neutrophil,MUI_Innsbruck.P8_tumor_Neutrophil,MUI_Innsbruck.P9_blood_Neutrophil,MUI_Innsbruck.P9_tumor_Neutrophil
ATP6V1G1,44.0,215.0,29.0,408.0,21.0,372.0,118.0,319.0,314.0,719.0,91.0,295.0,123.0,393.0,57.0,523.0,722.0,329.0,47.0,371.0,27.0,227.0,204.0
ATRX,136.0,677.0,74.0,1002.0,57.0,783.0,150.0,604.0,556.0,1628.0,194.0,750.0,393.0,885.0,81.0,1196.0,1040.0,940.0,121.0,1021.0,70.0,676.0,318.0
ATXN1,294.0,659.0,309.0,772.0,233.0,644.0,2201.0,1013.0,2007.0,1501.0,931.0,962.0,3584.0,946.0,279.0,1374.0,10704.0,702.0,353.0,573.0,370.0,485.0,2967.0
ATXN7,92.0,392.0,22.0,452.0,48.0,532.0,112.0,405.0,249.0,1002.0,109.0,459.0,257.0,598.0,53.0,772.0,632.0,471.0,82.0,409.0,24.0,263.0,129.0
AZIN1,67.0,664.0,86.0,289.0,63.0,268.0,338.0,420.0,529.0,490.0,158.0,322.0,629.0,282.0,67.0,1580.0,1895.0,229.0,74.0,273.0,53.0,151.0,674.0
B2M,4415.0,50117.0,4666.0,71329.0,4998.0,53047.0,12275.0,52805.0,34005.0,114662.0,13943.0,39032.0,18407.0,67153.0,5765.0,78471.0,73539.0,47402.0,7612.0,64574.0,4077.0,37616.0,27169.0
B3GNT5,222.0,971.0,111.0,683.0,100.0,1219.0,372.0,2007.0,985.0,1390.0,445.0,573.0,408.0,1314.0,138.0,2537.0,2000.0,495.0,169.0,735.0,157.0,217.0,307.0
B4GALT1,155.0,892.0,51.0,608.0,69.0,594.0,246.0,1011.0,458.0,1453.0,215.0,812.0,427.0,740.0,49.0,1618.0,734.0,520.0,166.0,633.0,133.0,323.0,329.0
B4GALT5,112.0,715.0,130.0,628.0,70.0,652.0,218.0,438.0,682.0,1568.0,194.0,695.0,477.0,1016.0,92.0,1742.0,1800.0,518.0,99.0,593.0,65.0,403.0,249.0
BACH1,150.0,585.0,86.0,698.0,73.0,566.0,360.0,898.0,721.0,1481.0,234.0,1354.0,816.0,821.0,101.0,1243.0,2104.0,851.0,196.0,871.0,128.0,419.0,482.0
BASP1,1300.0,10459.0,1199.0,9381.0,1243.0,9314.0,2523.0,6358.0,4171.0,19006.0,2909.0,5369.0,3496.0,14599.0,934.0,16034.0,15458.0,6798.0,1580.0,8361.0,650.0,4774.0,4394.0
BAZ1A,132.0,1450.0,206.0,2038.0,200.0,1772.0,645.0,1008.0,1755.0,3620.0,611.0,1640.0,1088.0,2192.0,331.0,2891.0,4402.0,1476.0,279.0,1865.0,134.0,1171.0,973.0
BAZ2A,73.0,524.0,69.0,696.0,38.0,562.0,132.0,415.0,295.0,1184.0,131.0,561.0,315.0,644.0,23.0,748.0,716.0,520.0,47.0,572.0,22.0,360.0,209.0
BAZ2B,232.0,1224.0,120.0,2551.0,257.0,1496.0,409.0,1332.0,1190.0,4475.0,629.0,1667.0,1030.0,2053.0,120.0,3032.0,3371.0,1919.0,349.0,2073.0,168.0,1338.0,685.0
BCAS3,112.0,299.0,65.0,497.0,54.0,394.0,228.0,417.0,448.0,859.0,158.0,692.0,633.0,462.0,32.0,655.0,1136.0,472.0,132.0,532.0,121.0,348.0,403.0
BCL10,77.0,581.0,23.0,466.0,14.0,346.0,55.0,469.0,230.0,914.0,52.0,502.0,164.0,396.0,23.0,972.0,680.0,296.0,21.0,310.0,19.0,197.0,105.0
BCL2A1,408.0,7125.0,1077.0,2554.0,1348.0,3594.0,4393.0,4976.0,6367.0,5168.0,5405.0,2432.0,6253.0,4929.0,1090.0,19606.0,19539.0,2154.0,2384.0,2743.0,1279.0,1485.0,7101.0
BCL3,137.0,2057.0,227.0,1167.0,230.0,1267.0,446.0,1258.0,1334.0,2486.0,840.0,1169.0,719.0,1697.0,279.0,3311.0,2141.0,936.0,537.0,1468.0,254.0,584.0,803.0
BCL6,173.0,1795.0,520.0,1653.0,374.0,1460.0,1760.0,1194.0,2733.0,4012.0,1654.0,1583.0,2930.0,3061.0,487.0,2664.0,10253.0,1401.0,639.0,1584.0,605.0,1095.0,3642.0
BCLAF1,207.0,1191.0,48.0,1493.0,74.0,1142.0,165.0,1245.0,494.0,2761.0,160.0,1302.0,376.0,1234.0,63.0,2547.0,1166.0,1156.0,93.0,1193.0,66.0,699.0,230.0
BEST1,75.0,286.0,56.0,391.0,30.0,313.0,116.0,295.0,233.0,575.0,162.0,225.0,215.0,347.0,49.0,561.0,728.0,354.0,61.0,384.0,42.0,240.0,272.0
BHLHE40,19.0,129.0,57.0,150.0,42.0,78.0,494.0,218.0,875.0,274.0,319.0,300.0,386.0,77.0,177.0,245.0,3802.0,99.0,89.0,156.0,80.0,85.0,1157.0
BICRAL,100.0,378.0,11.0,522.0,13.0,440.0,44.0,380.0,156.0,1240.0,38.0,691.0,102.0,488.0,23.0,733.0,295.0,504.0,30.0,491.0,16.0,277.0,77.0
BID,91.0,648.0,93.0,713.0,91.0,467.0,344.0,743.0,634.0,1161.0,307.0,747.0,560.0,559.0,104.0,1521.0,1838.0,468.0,161.0,574.0,91.0,388.0,622.0
BIN2,115.0,637.0,49.0,837.0,50.0,620.0,66.0,717.0,341.0,1980.0,146.0,614.0,203.0,1079.0,39.0,1198.0,948.0,722.0,86.0,1190.0,54.0,491.0,128.0
BIRC6,245.0,483.0,41.0,586.0,50.0,403.0,173.0,603.0,313.0,858.0,116.0,719.0,516.0,583.0,54.0,644.0,916.0,464.0,87.0,559.0,54.0,349.0,283.0
BLOC1S2,44.0,288.0,12.0,315.0,6.0,278.0,27.0,284.0,120.0,710.0,40.0,333.0,60.0,465.0,16.0,588.0,237.0,326.0,26.0,307.0,12.0,192.0,36.0
BLTP1,143.0,456.0,43.0,533.0,19.0,477.0,125.0,484.0,365.0,949.0,149.0,624.0,411.0,695.0,47.0,896.0,927.0,560.0,102.0,493.0,48.0,277.0,150.0
BLTP3B,160.0,478.0,35.0,643.0,42.0,427.0,83.0,506.0,206.0,1179.0,86.0,591.0,169.0,565.0,21.0,1002.0,813.0,447.0,61.0,503.0,28.0,369.0,144.0
BNIP2,87.0,457.0,33.0,589.0,29.0,428.0,112.0,464.0,205.0,1261.0,84.0,645.0,318.0,821.0,36.0,858.0,778.0,563.0,43.0,580.0,30.0,275.0,210.0
BNIP3L,138.0,677.0,100.0,787.0,59.0,782.0,331.0,755.0,493.0,1923.0,257.0,800.0,511.0,825.0,144.0,1279.0,2275.0,912.0,164.0,766.0,52.0,491.0,727.0
BOD1L1,714.0,2593.0,261.0,4918.0,360.0,3006.0,711.0,2854.0,1723.0,7594.0,898.0,3358.0,1985.0,3677.0,264.0,5486.0,5362.0,3974.0,599.0,3853.0,184.0,2689.0,1492.0
BPTF,127.0,590.0,55.0,889.0,71.0,681.0,157.0,583.0,417.0,1478.0,151.0,704.0,323.0,946.0,64.0,995.0,912.0,787.0,126.0,918.0,57.0,597.0,244.0
BRAF,265.0,826.0,176.0,769.0,168.0,841.0,788.0,990.0,1260.0,1500.0,639.0,976.0,978.0,874.0,110.0,1657.0,2555.0,692.0,390.0,735.0,226.0,462.0,1102.0
BRD2,197.0,1211.0,77.0,831.0,46.0,544.0,331.0,738.0,1031.0,1754.0,181.0,1002.0,834.0,1049.0,210.0,2711.0,3401.0,751.0,149.0,731.0,111.0,417.0,505.0
BRD4,258.0,952.0,118.0,1210.0,77.0,882.0,220.0,920.0,579.0,2190.0,249.0,881.0,510.0,1052.0,85.0,1369.0,1511.0,694.0,106.0,1113.0,71.0,635.0,523.0
BRI3,140.0,797.0,68.0,662.0,56.0,624.0,245.0,784.0,609.0,1670.0,187.0,816.0,495.0,2376.0,239.0,938.0,1671.0,597.0,92.0,1180.0,59.0,498.0,442.0
BRWD3,96.0,344.0,55.0,437.0,24.0,277.0,120.0,373.0,383.0,840.0,120.0,444.0,352.0,367.0,49.0,692.0,956.0,493.0,73.0,457.0,43.0,258.0,204.0
BST1,88.0,462.0,43.0,405.0,14.0,349.0,56.0,337.0,209.0,862.0,79.0,366.0,257.0,615.0,41.0,899.0,793.0,532.0,89.0,470.0,18.0,226.0,124.0
BTG1,311.0,1393.0,191.0,2324.0,268.0,2169.0,651.0,1872.0,1337.0,4903.0,820.0,2524.0,1970.0,2674.0,241.0,3245.0,4506.0,2023.0,403.0,1877.0,121.0,1009.0,963.0
BTG2,424.0,2638.0,401.0,3204.0,533.0,1871.0,1381.0,2081.0,2494.0,6708.0,3303.0,2153.0,2653.0,2102.0,489.0,8133.0,5946.0,2603.0,1860.0,2807.0,736.0,1259.0,3024.0
BTNL8,53.0,444.0,47.0,464.0,41.0,516.0,169.0,476.0,719.0,1380.0,247.0,342.0,262.0,342.0,62.0,927.0,1336.0,554.0,100.0,836.0,101.0,386.0,260.0
BZW1,122.0,512.0,39.0,474.0,31.0,352.0,132.0,517.0,239.0,828.0,103.0,513.0,306.0,454.0,34.0,970.0,825.0,454.0,70.0,324.0,41.0,183.0,195.0
C15orf39,113.0,565.0,30.0,769.0,21.0,672.0,156.0,835.0,268.0,1338.0,104.0,527.0,189.0,551.0,32.0,776.0,580.0,604.0,64.0,724.0,14.0,367.0,319.0
C15orf48,36.0,97.0,53.0,76.0,33.0,92.0,1166.0,368.0,2272.0,103.0,328.0,147.0,248.0,43.0,488.0,358.0,3717.0,47.0,100.0,66.0,96.0,50.0,1003.0
C16orf54,89.0,316.0,17.0,713.0,27.0,479.0,27.0,632.0,116.0,1207.0,40.0,355.0,56.0,387.0,15.0,603.0,301.0,696.0,49.0,804.0,15.0,345.0,124.0
C3AR1,20.0,89.0,115.0,30.0,43.0,8.0,47.0,128.0,295.0,71.0,213.0,25.0,304.0,181.0,190.0,108.0,766.0,42.0,156.0,23.0,47.0,23.0,418.0
C4orf3,71.0,1095.0,121.0,972.0,53.0,853.0,144.0,987.0,555.0,1524.0,221.0,845.0,328.0,1654.0,108.0,1222.0,1142.0,591.0,120.0,855.0,50.0,533.0,325.0
C5AR1,2347.0,13197.0,1775.0,16234.0,3362.0,14322.0,4182.0,17110.0,6946.0,25161.0,7166.0,8749.0,7065.0,12411.0,1235.0,23580.0,16614.0,10863.0,4207.0,14358.0,1453.0,6313.0,6310.0
C5AR2,61.0,366.0,32.0,759.0,39.0,534.0,76.0,496.0,226.0,1240.0,86.0,511.0,184.0,393.0,21.0,590.0,463.0,452.0,54.0,550.0,21.0,391.0,103.0
C6orf62,169.0,780.0,49.0,1189.0,69.0,767.0,181.0,846.0,503.0,1879.0,110.0,1421.0,405.0,962.0,101.0,1671.0,1100.0,938.0,73.0,933.0,64.0,548.0,229.0
C9orf72,146.0,987.0,184.0,1393.0,267.0,978.0,813.0,1524.0,2207.0,3506.0,1296.0,1281.0,1500.0,1479.0,243.0,2165.0,4162.0,1110.0,539.0,1293.0,370.0,1187.0,2933.0
CAB39,210.0,694.0,100.0,758.0,39.0,625.0,131.0,478.0,338.0,1831.0,163.0,695.0,500.0,999.0,55.0,1071.0,1281.0,704.0,118.0,910.0,43.0,491.0,346.0
CACUL1,340.0,643.0,48.0,922.0,53.0,733.0,100.0,923.0,275.0,1722.0,112.0,972.0,355.0,807.0,32.0,1110.0,1136.0,857.0,82.0,756.0,40.0,501.0,158.0
CALCOCO1,66.0,310.0,16.0,633.0,27.0,329.0,50.0,176.0,108.0,682.0,47.0,258.0,85.0,338.0,7.0,418.0,243.0,375.0,54.0,483.0,25.0,243.0,85.0
CALCOCO2,100.0,438.0,42.0,576.0,30.0,537.0,132.0,493.0,329.0,1024.0,115.0,568.0,244.0,578.0,40.0,845.0,689.0,483.0,74.0,596.0,34.0,320.0,222.0
CALM1,323.0,1408.0,108.0,1593.0,86.0,1394.0,346.0,1652.0,502.0,3329.0,222.0,1472.0,1024.0,2064.0,121.0,2742.0,1658.0,1922.0,284.0,1644.0,98.0,873.0,618.0
CALM2,122.0,624.0,88.0,891.0,55.0,668.0,212.0,655.0,445.0,1700.0,168.0,871.0,504.0,1023.0,85.0,1407.0,1284.0,1183.0,139.0,1109.0,60.0,409.0,327.0
CALM3,93.0,350.0,28.0,454.0,12.0,397.0,46.0,405.0,185.0,766.0,48.0,436.0,161.0,378.0,35.0,567.0,326.0,458.0,51.0,513.0,20.0,259.0,103.0
CAMK1D,281.0,957.0,243.0,1697.0,229.0,1211.0,649.0,1025.0,783.0,3625.0,807.0,1935.0,1380.0,922.0,111.0,2137.0,3152.0,814.0,328.0,1500.0,299.0,780.0,969.0
CANX,69.0,235.0,47.0,233.0,25.0,220.0,154.0,229.0,343.0,527.0,78.0,369.0,314.0,320.0,70.0,370.0,958.0,193.0,37.0,340.0,38.0,184.0,228.0
CAP1,645.0,3032.0,376.0,4082.0,260.0,2571.0,506.0,2655.0,1414.0,6528.0,567.0,2301.0,1500.0,4033.0,212.0,4811.0,4673.0,3220.0,432.0,3131.0,164.0,1920.0,1236.0
CAPZA1,485.0,1884.0,191.0,2456.0,195.0,1888.0,429.0,1822.0,1402.0,4434.0,741.0,1728.0,909.0,3148.0,276.0,3339.0,3077.0,1992.0,439.0,2381.0,190.0,1410.0,991.0
CAPZA2,125.0,683.0,70.0,778.0,52.0,621.0,155.0,675.0,533.0,1549.0,162.0,740.0,290.0,1012.0,95.0,1312.0,962.0,740.0,115.0,795.0,43.0,479.0,213.0
CAPZB,481.0,1611.0,175.0,2046.0,157.0,1674.0,445.0,1618.0,995.0,3440.0,424.0,1349.0,854.0,2056.0,145.0,2062.0,2429.0,1276.0,215.0,1939.0,103.0,997.0,804.0
CARD16,76.0,650.0,86.0,584.0,84.0,764.0,142.0,368.0,385.0,1087.0,270.0,631.0,458.0,1561.0,144.0,1058.0,1556.0,610.0,94.0,555.0,41.0,473.0,481.0
CARD8,58.0,357.0,36.0,747.0,52.0,448.0,100.0,314.0,449.0,912.0,111.0,328.0,185.0,500.0,41.0,722.0,1132.0,604.0,84.0,753.0,45.0,371.0,186.0
CASC3,69.0,340.0,35.0,473.0,29.0,357.0,106.0,305.0,287.0,885.0,81.0,391.0,233.0,354.0,28.0,616.0,996.0,312.0,54.0,446.0,33.0,283.0,170.0
CASP1,23.0,288.0,46.0,374.0,48.0,392.0,137.0,165.0,327.0,821.0,178.0,303.0,320.0,711.0,84.0,388.0,1140.0,323.0,64.0,380.0,26.0,263.0,261.0
CASP4,52.0,1076.0,264.0,1243.0,241.0,1430.0,761.0,597.0,1402.0,2620.0,1048.0,814.0,1376.0,2332.0,299.0,1864.0,5732.0,988.0,316.0,1573.0,268.0,835.0,1608.0
CASP8,358.0,666.0,46.0,1112.0,38.0,630.0,110.0,892.0,291.0,2473.0,93.0,830.0,324.0,836.0,33.0,1156.0,1006.0,873.0,45.0,914.0,31.0,530.0,206.0
CASS4,261.0,333.0,103.0,1343.0,247.0,1039.0,771.0,1219.0,1482.0,1357.0,1595.0,715.0,1587.0,483.0,73.0,1501.0,6391.0,763.0,405.0,1020.0,547.0,578.0,1593.0
CAST,178.0,743.0,80.0,488.0,52.0,598.0,514.0,650.0,511.0,1680.0,218.0,699.0,491.0,942.0,221.0,915.0,2903.0,691.0,90.0,786.0,65.0,277.0,669.0
CAT,24.0,133.0,4.0,450.0,19.0,444.0,52.0,143.0,56.0,1044.0,75.0,483.0,172.0,653.0,17.0,966.0,679.0,452.0,57.0,416.0,21.0,127.0,44.0
CBL,135.0,313.0,81.0,391.0,25.0,294.0,120.0,282.0,308.0,1172.0,137.0,445.0,507.0,450.0,36.0,509.0,1227.0,531.0,89.0,405.0,29.0,287.0,269.0
CBX3,99.0,494.0,21.0,504.0,23.0,316.0,87.0,331.0,224.0,1044.0,89.0,463.0,207.0,627.0,40.0,689.0,580.0,378.0,32.0,515.0,31.0,264.0,166.0
CBX4,196.0,916.0,71.0,865.0,30.0,839.0,247.0,892.0,223.0,1406.0,84.0,524.0,245.0,1151.0,54.0,1587.0,1145.0,596.0,65.0,764.0,27.0,372.0,427.0
CCDC186,91.0,529.0,34.0,737.0,36.0,454.0,83.0,399.0,285.0,1248.0,110.0,546.0,254.0,698.0,50.0,810.0,627.0,537.0,63.0,582.0,27.0,490.0,245.0
CCDC69,166.0,383.0,35.0,398.0,28.0,211.0,81.0,357.0,215.0,1082.0,102.0,386.0,157.0,621.0,73.0,642.0,460.0,343.0,69.0,535.0,28.0,231.0,153.0
CCDC71L,65.0,263.0,31.0,391.0,26.0,371.0,46.0,327.0,123.0,611.0,67.0,438.0,263.0,567.0,24.0,1140.0,777.0,371.0,39.0,248.0,23.0,182.0,127.0
CCL3L3,12.0,115.0,25.0,13.0,100.0,93.0,1640.0,53.0,606.0,65.0,630.0,62.0,693.0,44.0,636.0,561.0,3040.0,39.0,174.0,47.0,576.0,66.0,2194.0
CCL4,1.0,131.0,25.0,15.0,29.0,53.0,1579.0,101.0,1388.0,58.0,559.0,28.0,103.0,12.0,336.0,2075.0,2692.0,54.0,192.0,112.0,273.0,13.0,384.0
CCL4L2,8.0,139.0,48.0,11.0,34.0,46.0,1890.0,56.0,1094.0,50.0,1164.0,11.0,222.0,8.0,710.0,810.0,2204.0,106.0,237.0,114.0,707.0,26.0,1657.0
CCND3,184.0,431.0,91.0,279.0,32.0,385.0,81.0,386.0,148.0,1403.0,101.0,168.0,161.0,619.0,23.0,363.0,383.0,236.0,31.0,482.0,19.0,283.0,109.0
CCNDBP1,67.0,439.0,41.0,623.0,20.0,472.0,38.0,362.0,137.0,1028.0,45.0,485.0,99.0,560.0,25.0,750.0,303.0,657.0,61.0,600.0,19.0,367.0,54.0
CCNG2,65.0,351.0,16.0,542.0,10.0,364.0,34.0,384.0,78.0,1040.0,30.0,558.0,71.0,412.0,26.0,874.0,249.0,524.0,33.0,393.0,15.0,160.0,29.0
CCNH,84.0,282.0,284.0,568.0,203.0,555.0,571.0,566.0,842.0,850.0,751.0,390.0,968.0,472.0,131.0,779.0,3273.0,364.0,357.0,526.0,175.0,301.0,985.0
CCNI,526.0,2427.0,177.0,2956.0,181.0,2246.0,410.0,2418.0,1052.0,5437.0,465.0,2002.0,791.0,2332.0,144.0,3101.0,2080.0,2466.0,314.0,2836.0,143.0,1343.0,661.0
CCNJL,30.0,430.0,16.0,403.0,15.0,317.0,12.0,173.0,72.0,810.0,46.0,303.0,59.0,338.0,8.0,648.0,347.0,333.0,29.0,379.0,10.0,258.0,40.0
CCNK,109.0,533.0,31.0,651.0,36.0,404.0,71.0,590.0,275.0,1238.0,82.0,726.0,304.0,522.0,37.0,954.0,646.0,457.0,59.0,542.0,32.0,318.0,201.0
CCNL1,277.0,2158.0,267.0,1908.0,232.0,1781.0,1231.0,1833.0,2862.0,3467.0,936.0,2060.0,2116.0,1687.0,357.0,4990.0,6949.0,1351.0,388.0,1672.0,317.0,756.0,1855.0
CCNY,85.0,535.0,35.0,746.0,25.0,533.0,115.0,602.0,293.0,1139.0,104.0,752.0,316.0,606.0,26.0,808.0,743.0,691.0,87.0,757.0,44.0,374.0,172.0
CCR1,10.0,65.0,18.0,491.0,125.0,196.0,135.0,577.0,1091.0,488.0,429.0,256.0,410.0,163.0,101.0,574.0,2394.0,327.0,178.0,618.0,48.0,409.0,855.0
CCRL2,2.0,16.0,19.0,10.0,36.0,22.0,309.0,50.0,662.0,17.0,181.0,7.0,65.0,13.0,143.0,87.0,1600.0,12.0,48.0,21.0,29.0,8.0,323.0
CD14,91.0,297.0,58.0,242.0,49.0,218.0,205.0,338.0,733.0,388.0,284.0,86.0,273.0,362.0,44.0,670.0,1039.0,287.0,144.0,715.0,129.0,132.0,395.0
CD164,60.0,202.0,35.0,337.0,33.0,208.0,136.0,207.0,368.0,556.0,73.0,279.0,240.0,535.0,75.0,336.0,923.0,302.0,71.0,292.0,27.0,197.0,261.0
CD300A,10.0,252.0,41.0,401.0,20.0,316.0,137.0,177.0,316.0,618.0,145.0,194.0,170.0,423.0,60.0,386.0,1338.0,261.0,60.0,395.0,22.0,266.0,324.0
CD302,43.0,506.0,32.0,388.0,16.0,558.0,36.0,370.0,90.0,1262.0,67.0,435.0,79.0,488.0,8.0,604.0,227.0,434.0,33.0,830.0,28.0,354.0,72.0
CD37,187.0,569.0,34.0,530.0,27.0,693.0,109.0,464.0,290.0,1503.0,123.0,374.0,159.0,1127.0,52.0,789.0,564.0,436.0,44.0,1101.0,38.0,347.0,126.0
CD44,330.0,711.0,224.0,453.0,274.0,576.0,2182.0,811.0,1968.0,1280.0,1798.0,785.0,3166.0,1132.0,365.0,1362.0,10922.0,634.0,491.0,607.0,838.0,252.0,2069.0
CD46,142.0,1213.0,77.0,1506.0,90.0,1454.0,147.0,1277.0,513.0,3349.0,217.0,1950.0,670.0,1531.0,54.0,3008.0,1517.0,1656.0,189.0,1395.0,58.0,780.0,279.0
CD48,5.0,58.0,22.0,105.0,32.0,62.0,93.0,91.0,438.0,147.0,74.0,45.0,100.0,291.0,111.0,207.0,977.0,138.0,78.0,197.0,33.0,48.0,154.0
CD53,550.0,1923.0,460.0,2473.0,305.0,2241.0,1558.0,2481.0,3079.0,4283.0,1607.0,2314.0,2629.0,2406.0,486.0,4214.0,8958.0,2070.0,720.0,2079.0,382.0,1351.0,2713.0
CD55,748.0,2895.0,1242.0,3206.0,1563.0,2276.0,2391.0,3017.0,5718.0,5525.0,3787.0,2107.0,6485.0,2224.0,476.0,5932.0,12453.0,2602.0,2754.0,2758.0,1344.0,1632.0,4940.0
CD58,385.0,678.0,89.0,724.0,123.0,599.0,428.0,1161.0,818.0,1180.0,349.0,604.0,454.0,622.0,193.0,1721.0,2339.0,521.0,159.0,698.0,78.0,378.0,556.0
CD63,239.0,652.0,54.0,632.0,69.0,596.0,335.0,1405.0,847.0,1752.0,237.0,818.0,404.0,988.0,159.0,1440.0,2413.0,712.0,154.0,706.0,84.0,394.0,511.0
CD74,174.0,995.0,100.0,1225.0,133.0,1706.0,722.0,1439.0,2017.0,1978.0,671.0,801.0,450.0,1332.0,163.0,1329.0,1971.0,696.0,262.0,1919.0,128.0,803.0,788.0
CD82,97.0,441.0,40.0,375.0,41.0,250.0,160.0,413.0,311.0,689.0,97.0,412.0,284.0,611.0,86.0,726.0,886.0,175.0,49.0,459.0,43.0,158.0,167.0
CD83,52.0,863.0,40.0,154.0,136.0,382.0,1995.0,949.0,3262.0,522.0,583.0,441.0,707.0,284.0,604.0,3308.0,5841.0,169.0,342.0,160.0,336.0,68.0,801.0
CD93,69.0,182.0,40.0,280.0,55.0,266.0,95.0,407.0,205.0,699.0,186.0,141.0,97.0,248.0,17.0,116.0,125.0,398.0,79.0,408.0,39.0,197.0,77.0
CDA,764.0,1300.0,69.0,1185.0,47.0,819.0,68.0,919.0,353.0,3176.0,183.0,509.0,170.0,1067.0,37.0,1923.0,768.0,803.0,57.0,1137.0,44.0,989.0,194.0
CDC42EP3,312.0,1304.0,113.0,770.0,147.0,397.0,739.0,1467.0,1632.0,1726.0,457.0,1363.0,1882.0,711.0,185.0,2203.0,4275.0,732.0,243.0,1015.0,127.0,368.0,1686.0
CDC42SE1,400.0,1996.0,157.0,2932.0,122.0,1737.0,276.0,1754.0,842.0,4644.0,405.0,1445.0,420.0,1984.0,125.0,2986.0,1619.0,2025.0,226.0,2470.0,80.0,1363.0,418.0
CDC42SE2,550.0,1735.0,65.0,1503.0,57.0,1743.0,301.0,2233.0,703.0,3455.0,186.0,2693.0,699.0,1973.0,113.0,3454.0,1591.0,1416.0,135.0,1183.0,77.0,945.0,411.0
CDK11B,118.0,395.0,22.0,492.0,22.0,379.0,85.0,536.0,226.0,900.0,68.0,486.0,162.0,385.0,24.0,934.0,559.0,370.0,34.0,447.0,26.0,303.0,152.0
CDK13,130.0,373.0,14.0,509.0,22.0,435.0,92.0,423.0,216.0,846.0,70.0,488.0,217.0,551.0,34.0,637.0,360.0,457.0,43.0,510.0,28.0,278.0,104.0
CDK14,232.0,446.0,55.0,420.0,35.0,446.0,221.0,532.0,511.0,1111.0,139.0,444.0,331.0,731.0,84.0,827.0,1223.0,501.0,114.0,465.0,59.0,319.0,330.0
CDK19,74.0,353.0,35.0,587.0,21.0,370.0,62.0,345.0,206.0,961.0,92.0,577.0,219.0,418.0,22.0,702.0,541.0,531.0,35.0,527.0,35.0,354.0,111.0
CDKN1A,25.0,56.0,45.0,102.0,36.0,54.0,574.0,126.0,650.0,45.0,257.0,56.0,240.0,57.0,184.0,112.0,1368.0,19.0,59.0,38.0,95.0,28.0,571.0
CDKN1B,41.0,325.0,3.0,557.0,10.0,340.0,20.0,310.0,73.0,1035.0,27.0,595.0,69.0,554.0,20.0,395.0,160.0,451.0,11.0,460.0,5.0,241.0,40.0
CDKN2D,121.0,1096.0,65.0,797.0,23.0,591.0,81.0,693.0,259.0,2170.0,109.0,1503.0,432.0,1761.0,68.0,1567.0,950.0,636.0,51.0,1103.0,21.0,387.0,206.0
CDV3,75.0,388.0,18.0,463.0,12.0,381.0,61.0,539.0,133.0,1026.0,38.0,538.0,128.0,644.0,18.0,942.0,405.0,513.0,24.0,434.0,13.0,225.0,63.0
CEACAM1,51.0,222.0,62.0,337.0,38.0,263.0,183.0,130.0,340.0,271.0,137.0,183.0,396.0,347.0,56.0,175.0,1307.0,239.0,97.0,296.0,21.0,161.0,376.0
CEACAM3,21.0,168.0,30.0,178.0,47.0,132.0,192.0,142.0,327.0,359.0,164.0,143.0,171.0,250.0,40.0,344.0,1011.0,101.0,50.0,183.0,72.0,98.0,568.0
CEACAM5,107.0,249.0,34.0,448.0,37.0,89.0,76.0,108.0,171.0,366.0,49.0,277.0,232.0,183.0,25.0,38.0,100.0,196.0,50.0,483.0,62.0,118.0,154.0
CEBPB,351.0,2563.0,399.0,2879.0,394.0,2667.0,1023.0,3774.0,3116.0,9099.0,2326.0,3907.0,2736.0,5472.0,557.0,5656.0,7940.0,2627.0,539.0,3579.0,232.0,1407.0,1764.0
CEBPD,389.0,1185.0,235.0,2163.0,116.0,2176.0,85.0,1190.0,426.0,3465.0,216.0,474.0,198.0,1640.0,47.0,1249.0,716.0,1083.0,133.0,1678.0,53.0,1240.0,169.0
CELF2,618.0,1982.0,247.0,2177.0,143.0,2140.0,437.0,1867.0,1022.0,5151.0,423.0,2844.0,1253.0,2889.0,121.0,3367.0,3525.0,2070.0,263.0,2254.0,139.0,1430.0,803.0
CEMIP2,132.0,393.0,69.0,484.0,42.0,362.0,159.0,284.0,366.0,831.0,162.0,384.0,556.0,475.0,31.0,517.0,955.0,345.0,89.0,446.0,49.0,339.0,438.0
CEP170,189.0,91.0,113.0,188.0,37.0,117.0,296.0,335.0,437.0,455.0,274.0,293.0,707.0,201.0,94.0,341.0,2744.0,236.0,123.0,176.0,54.0,126.0,645.0
