"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cdc42se2",0.00402413019133448,0.246838286557793,0.152,0.127,1
"Elf4",0.00403171648755975,0.158974813793973,0.243,0.215,1
"Lpp",0.00406960457625315,0.194346066320171,0.138,0.117,1
"Lypd6b",0.00407203050311731,-0.715766660421525,0.019,0.029,1
"Myo18a",0.00407238727185836,0.392103550183842,0.072,0.055,1
"Etfdh",0.00408167591891233,-0.605009938930515,0.022,0.033,1
"Mrps17",0.00408381330819911,0.929621713203647,0.02,0.012,1
"AC147806.2",0.00412096384254429,-0.731255621428969,0.019,0.028,1
"mt-Tt",0.00412951599099047,1.40563923912513,0.01,0.004,1
"Galnt2l",0.00416221550432868,-0.152668690499517,0.294,0.318,1
"2010013B24Rik",0.00417538112783624,-0.437456929824783,0.051,0.067,1
"Psenen",0.00419435655030489,0.111447822900921,0.263,0.237,1
"Ebp",0.00419986039966972,0.547142137579135,0.046,0.033,1
"Rad21",0.00421107020326738,0.11921336568498,0.26,0.234,1
"Gm43412",0.00422640677824322,-0.644018317019584,0.022,0.033,1
"Fbxl12",0.00423266124731044,-0.386729221280286,0.059,0.075,1
"Rps26-ps1",0.00423631400237017,1.13730111667322,0.013,0.007,1
"Mdm1",0.00424481667930304,-0.219532880085508,0.095,0.102,1
"Arpp19",0.00428249934660208,0.289855361877176,0.127,0.105,1
"Rnf144b",0.00429821511845311,0.932030174082556,0.015,0.008,1
"Fbxw2",0.00431552199800393,0.204969121333513,0.1,0.082,1
"Zdhhc13",0.00432324687933088,0.550831623844025,0.039,0.027,1
"Tmem234",0.00435922438100593,-0.230868227641019,0.171,0.196,1
"Rdh11",0.00435971040396555,0.695449062829949,0.021,0.012,1
"Pik3r1",0.00437028103672618,-0.153552856135122,0.257,0.275,1
"Cep120",0.00437055573482764,-0.258566606560513,0.134,0.153,1
"Galk2",0.00438415683096588,1.24407921833438,0.01,0.004,1
"Kpna4",0.00438620931517625,-0.110411540730599,0.374,0.392,1
"Helz2",0.00439595512515392,-0.316855847072635,0.104,0.124,1
"Prkab2",0.00441992315612922,0.695522810538844,0.029,0.018,1
"Mblac2",0.00448890501382155,-0.690562177090674,0.018,0.028,1
"Auh",0.00451698591485352,-0.417317129751016,0.054,0.068,1
"Gm35769",0.00456651916139652,0.107649120623436,0.331,0.302,1
"Acvr1b",0.0046027566091708,0.239440379607485,0.118,0.097,1
"Triobp",0.00460545425739072,0.283074932296995,0.125,0.103,1
"Coa5",0.00461679949748205,-0.416484703080061,0.06,0.077,1
"Tcerg1",0.00462649008450204,0.748303415955119,0.025,0.017,1
"Gm20186",0.00468021586993959,0.179144492301865,0.163,0.14,1
"Slc16a6",0.00469892157394851,0.197362296847024,0.244,0.216,1
"Rhof",0.00471950008432749,0.232257799397783,0.102,0.083,1
"Dusp16",0.00473065573685454,0.31248885028767,0.093,0.073,1
"Ctbp2",0.00474801425014392,0.577668304050657,0.032,0.021,1
"Zbtb39",0.00475254631129118,-0.267528783013084,0.129,0.149,1
"Lipa",0.00477077358276882,0.195559856866625,0.18,0.155,1
"Kdm3b",0.0048495008109762,0.257331025119404,0.122,0.1,1
"Arhgap1",0.00486796995887111,0.183673644853684,0.123,0.103,1
"Laptm4a",0.00487837046806858,0.19381332543525,0.236,0.207,1
"Nipbl",0.00491111475054515,0.109700734076231,0.415,0.381,1
"Ccdc115",0.00491465678897456,1.50070796894133,0.01,0.005,1
"Hmgcs1",0.00492892288803783,0.790311407085075,0.021,0.012,1
"Rps27l",0.00497358890137643,0.708959448517434,0.026,0.016,1
"Rab44",0.00497973335480394,-0.212042215449539,0.199,0.225,1
"Cnot6",0.00499641736101826,0.234000477299919,0.18,0.155,1
"Itgax",0.00501503350094851,-0.341529733903813,0.068,0.083,1
"Smc5",0.00504394982327583,0.899286499576722,0.018,0.01,1
"Rpl38-ps2",0.00510690848266451,1.17219398197818,0.01,0.004,1
"Tmem106a",0.00517334325165227,1.09611831125459,0.014,0.007,1
"Kif2c",0.00520573964144848,-1.31161554178286,0.004,0.01,1
"Rab27a",0.00521398820326708,-0.133823386943522,0.261,0.275,1
"Gm44710",0.00525056986002335,-0.117768249684491,0.078,0.078,1
"Rbpj",0.00525775695738979,0.240201947049767,0.126,0.104,1
"Gnaq",0.00527639710239668,-0.211819167335324,0.176,0.195,1
"Psmd7",0.00528377433028478,0.624400623603347,0.026,0.016,1
"Nt5c2",0.0052867394011261,-0.185039193870623,0.147,0.155,1
"Klhl9",0.00528693275026665,0.181970319043094,0.136,0.116,1
"Mindy2",0.00533796857037942,0.170782458111939,0.244,0.215,1
"Rbm7",0.00534886544768456,-0.35167933766748,0.071,0.087,1
"Tceanc",0.0053999459789771,-0.702041777388377,0.019,0.029,1
"Trrap",0.00540211636038473,-0.344932626665058,0.068,0.079,1
"Rpl39",0.00545369371862483,0.201719138867583,0.183,0.157,1
"Fyttd1",0.00546798654940396,-0.625637898565991,0.025,0.036,1
"Scmh1",0.00546805728981628,-0.745681538712117,0.014,0.023,1
"Vcl",0.00548548242727432,0.199607898717665,0.2,0.173,1
"Snx9",0.00549916810550828,0.346096433693744,0.084,0.066,1
"Lrrc8d",0.00553784368999781,-0.162363213060523,0.268,0.288,1
"Copz1",0.00558989011992612,-0.203183291621042,0.189,0.209,1
"Aacs",0.00561563969494295,0.116279605079544,0.249,0.223,1
"Idh1",0.00562584268463152,0.317362894540945,0.091,0.072,1
"Cbfb",0.00562967285049829,0.177780368515319,0.133,0.112,1
"Socs1",0.0056426235899529,0.442890445961661,0.037,0.026,1
"Gm6209",0.00564590561573414,-1.11802319244387,0.004,0.01,1
"Gm32401",0.00572932071935514,-0.48120777835166,0.037,0.049,1
"Abhd4",0.00574306429501318,0.188622971393615,0.072,0.059,1
"Icosl",0.00574960170181563,0.241194996782225,0.133,0.111,1
"Acot9",0.00583540440970325,-0.312936920640515,0.044,0.049,1
"Zfp715",0.00584412816701581,-0.249935857247632,0.11,0.123,1
"Rpl23a",0.00588556860573873,0.195189850802584,0.168,0.143,1
"Slc2a6",0.00593999056502915,-0.116714378316294,0.221,0.231,1
"Morc3",0.00596791299724159,0.168283767482611,0.174,0.15,1
"Gm30381",0.00597986261615523,-1.06395929232204,0.006,0.012,1
"Gnptg",0.00598617601927012,0.756435371415105,0.02,0.011,1
"E2f4",0.00600740046241502,0.241797989872208,0.093,0.076,1
"BC031181",0.00603726301100625,-0.297472998170702,0.099,0.116,1
"Brd8",0.00608556234341347,-0.333660012419844,0.08,0.096,1
"D16Ertd472e",0.00612054132031498,-0.231454051086701,0.066,0.071,1
"Ermp1",0.00618354914632082,0.418153857660413,0.063,0.048,1
"Vps37c",0.00625030928862375,-0.467706887326447,0.043,0.058,1
"Ccndbp1",0.00625544498440809,-0.133421951527492,0.227,0.238,1
"Cenpb",0.0062555198231826,0.351658248860126,0.064,0.048,1
"Togaram1",0.00627566343347313,-0.756793963163382,0.016,0.025,1
"Ccdc88c",0.00627688689398969,-0.19701362140363,0.187,0.206,1
"Ulk1",0.00628105298375602,-0.144733395301937,0.258,0.277,1
"Lactb",0.00633068894144159,0.772543746815298,0.021,0.012,1
"Tecr",0.00633268055167228,-0.229488500087346,0.125,0.139,1
"Bsdc1",0.00636227805475654,-0.254854056424396,0.101,0.115,1
"Cct6a",0.00643500291638383,0.661245858815229,0.02,0.012,1
"Bak1",0.00644774087457361,0.303741641045199,0.1,0.08,1
"Gm14039",0.0064544556780718,-0.644339825230178,0.021,0.031,1
"Mospd3",0.00645483094233276,-0.280016074348998,0.108,0.124,1
"Plcb2",0.00649219426215884,0.304783614962151,0.084,0.066,1
"Actn4",0.00652391787876758,0.165908016829898,0.203,0.177,1
"5830432E09Rik",0.00653976472521896,-0.606526490894905,0.022,0.03,1
"Blvrb",0.0065492501199102,-0.812355068462861,0.012,0.02,1
"Pfdn5",0.00655135355201326,-0.110142042482132,0.198,0.202,1
"Crlf3",0.00656887018208321,-0.190970096824828,0.217,0.244,1
"Sap130",0.00658782767340185,0.348522713857108,0.062,0.048,1
"Adss",0.00659069974846552,-0.217455347570847,0.026,0.033,1
"Casp2",0.00659411560615413,0.517317008846416,0.041,0.029,1
"Jpt1",0.00659541947469991,0.517127856983866,0.041,0.028,1
"Mapk13",0.00661645602451142,0.169716935661213,0.183,0.159,1
"Adora3",0.00664018992462664,0.887914628850716,0.019,0.012,1
"Slco4a1",0.00671155633587254,-0.531134568356773,0.034,0.046,1
"Gm10689",0.00671197601899477,0.440605751308101,0.042,0.03,1
"Mfsd5",0.00676661927635577,0.125873493903604,0.045,0.037,1
"Alcam",0.00679658317399328,0.15982831818918,0.254,0.225,1
"Gm29478",0.00683991919935458,0.87555449298509,0.015,0.007,1
"Mau2",0.00687493349129049,0.129854189614038,0.176,0.155,1
"Mafk",0.00688231356127241,-0.206896414359409,0.095,0.102,1
"Bicra",0.00690537392517064,0.146900765359465,0.222,0.197,1
"Mapk6",0.00691330519915965,-0.143971793326858,0.047,0.057,1
"Casc3",0.00696986568338421,-0.12887700719171,0.197,0.204,1
"Pmaip1",0.00701004984421151,0.306073652988351,0.106,0.086,1
"Med4",0.00702901622458102,0.400722439376797,0.04,0.029,1
"Zdhhc20",0.00705147371503412,-0.193063201939844,0.192,0.211,1
"Cox7a2l",0.00710033740968869,-0.203294635696701,0.179,0.2,1
"Suv39h1",0.00710497478932312,1.09847102510712,0.013,0.007,1
"Fhod1",0.00716428719855755,-0.20733020079167,0.069,0.073,1
"Btnl2",0.00721357121089195,-0.882271304359683,0.01,0.017,1
"Ccdc114",0.00721581415025608,-0.503715864947898,0.035,0.047,1
"Rpl9",0.00725208669683549,-0.128554456148113,0.287,0.303,1
"Ppp1r10",0.00735093128707661,-0.231228299701603,0.149,0.167,1
"Ube2a",0.00741845641904935,0.288563723659352,0.121,0.101,1
"Ccnk",0.00745496572198402,-0.309515255573841,0.096,0.113,1
"Rpl37rt",0.00745716864136859,-0.1318510866822,0.169,0.176,1
"Kcnj2",0.00745734638036268,0.131249112550471,0.283,0.255,1
"Txnrd1",0.0075044155613127,0.360644767106596,0.061,0.05,1
"Golga4",0.00750854453788899,-0.413677078420167,0.056,0.071,1
"Rplp2",0.00751252416435339,0.209204940310231,0.174,0.149,1
"Git2",0.00752535365270907,-0.127043659812446,0.263,0.276,1
"Erbin",0.00752723534029083,0.14210428126576,0.255,0.228,1
"Gm38843",0.00754764668491653,-0.929720610266217,0.009,0.016,1
"Esrra",0.00755754719695864,0.156396162008598,0.064,0.053,1
"Otud5",0.00756491117424229,0.109267179828205,0.27,0.244,1
"Washc4",0.00758394410332642,0.268998873300431,0.102,0.083,1
"Nmt1",0.00758800502040032,0.332184984930655,0.082,0.064,1
"Ssr1",0.00763223913608675,0.274844755734648,0.119,0.098,1
"Myo9a",0.00766270695770234,0.412897070883668,0.064,0.048,1
"9430038I01Rik",0.00766521149589096,0.782049967414451,0.013,0.006,1
"Ppox",0.00772278482378164,-0.511013895969618,0.034,0.046,1
"Aebp2",0.00775688935099707,0.474684469267943,0.047,0.034,1
"Srebf2",0.00776400317655806,0.357271459921603,0.079,0.064,1
"A530064D06Rik",0.00780546244250937,-0.244650769144392,0.132,0.15,1
"Foxk1",0.00781656863277441,-0.36197274284054,0.056,0.066,1
"Cyb5r4",0.00782805899008686,-0.100341855692446,0.224,0.229,1
"Rprd1a",0.00792118925467098,-0.472822842289085,0.028,0.039,1
"Lsm8",0.0079356128892965,-0.581032294042323,0.023,0.033,1
"Nek7",0.00801581230766488,0.186532870716828,0.184,0.159,1
"Tfdp1",0.00803816136720434,-0.324918306190261,0.094,0.112,1
"Styx",0.00804226743103439,-1.30895395048939,0.005,0.01,1
"Epn1",0.00809275258658022,0.158113264611898,0.196,0.172,1
"Snta1",0.00818584859837552,-1.12362855035396,0.005,0.01,1
"Snx1",0.00825476587050542,0.245421258982758,0.107,0.088,1
"Rbm33",0.00829787708883935,0.173814902506825,0.15,0.129,1
"Krt7",0.00834191028297793,-1.03274552545145,0.006,0.012,1
"Ndufa7",0.00839665821610869,-0.244663073052076,0.126,0.143,1
"Camkmt",0.00841400426947384,0.429721600394103,0.021,0.014,1
"F630028O10Rik",0.00843029402137995,-0.159554536818515,0.271,0.299,1
"Tgoln1",0.00846930235506053,-0.245553272756554,0.147,0.169,1
"Hk1",0.00847377498877787,0.273140981830077,0.086,0.069,1
"Trim34a",0.00854007476948789,-0.381737993008579,0.054,0.066,1
"Slc25a30",0.00854104427058537,-0.151369831630945,0.117,0.122,1
"6820431F20Rik",0.00857028682728968,-0.367902002084739,0.072,0.087,1
"Srrt",0.00857455419713149,0.442005038966681,0.052,0.04,1
"Hhex",0.00863649341851484,0.130510655297376,0.14,0.122,1
"Rps7-ps3",0.00879022009095453,1.11388541466661,0.011,0.005,1
"Zfp282",0.00885568436462927,-0.982848728336641,0.007,0.013,1
"F730016J06Rik",0.00885604584406672,-0.571577960544775,0.011,0.018,1
"Mbnl1",0.00894748323003078,0.202876101601745,0.134,0.124,1
"Stat4",0.00895416025700408,-0.390707403595182,0.054,0.07,1
"Psma5",0.00896395594783235,0.607680344361566,0.033,0.023,1
"Dock5",0.00897357146764024,0.131996101988499,0.229,0.205,1
"Gm43162",0.00902492445306981,0.96962866332415,0.012,0.006,1
"Gm5805",0.00906643109149911,1.19273144749978,0.011,0.005,1
"Zc3h7a",0.00907588541030285,0.142501431170785,0.167,0.147,1
"Hp1bp3",0.00907793037350666,-0.159110434998282,0.218,0.234,1
"Mapre3",0.00908392816984069,-0.743103477671552,0.016,0.024,1
"Ift20",0.00914009769425603,-0.464125069805644,0.039,0.051,1
"Aff1",0.00915534849461538,0.177548873723048,0.211,0.185,1
"Stxbp3",0.00918040317362285,0.162415586553639,0.066,0.055,1
"Prkag1",0.00918241518907152,-0.184163576838152,0.111,0.118,1
"Supt20",0.009186899077651,0.201024826778908,0.162,0.138,1
"Acadsb",0.00922257804964806,-0.323764561310012,0.081,0.098,1
"Ap2m1",0.00923898176082556,0.118926183536378,0.249,0.224,1
"Reep5",0.00927386723377243,0.197103785451693,0.175,0.15,1
"Slc3a2",0.0093347394997179,0.309468346758978,0.102,0.085,1
"Abhd13",0.00933749533668073,0.240221622612028,0.059,0.047,1
"Pik3r6",0.00936813930129392,0.249202964147309,0.104,0.085,1
"Txn2",0.009419710475824,0.536056129513622,0.036,0.024,1
"Tmc8",0.0094919658903609,-0.296565679463399,0.1,0.12,1
"Pex2",0.00953558706677116,0.67861445828322,0.028,0.019,1
"Oas1a",0.00957770106126521,-0.490893757860173,0.027,0.035,1
"Lrch3",0.00958720035175701,0.32886701395482,0.083,0.066,1
"Gm23722",0.00959081757288738,-0.370394909878975,0.055,0.071,1
"Ifi47",0.00960036236671849,0.435616422290693,0.059,0.045,1
"Ctcf",0.00963021288784274,0.208084786432352,0.186,0.161,1
"Zfp592",0.00974988152938556,0.200981949676632,0.083,0.068,1
"Trub2",0.00975579505921754,-0.232810139272382,0.034,0.035,1
"Slmap",0.00978907094958078,-0.113345553269774,0.108,0.108,1
"Nars",0.00981586446312016,-0.332711568880135,0.077,0.094,1
"Gm15832",0.00982350794568233,-0.169116390079498,0.162,0.173,1
"Lyl1",0.00983195122417414,-0.869124668368308,0.008,0.015,1
"Wdhd1",0.00986093450788848,1.05579914013087,0.01,0.004,1
"Tbrg4",0.00987174583124957,-0.659781929032167,0.014,0.023,1
"Taf1",0.00987258557087667,0.40175834683761,0.048,0.039,1
"Aga",0.00992442778671008,-1.09609688866236,0.005,0.011,1
"Mcfd2",0.00996782743807518,-0.343116355696931,0.06,0.072,1
"Pecam1",0.00998902320165337,-0.737250915366223,0.014,0.022,1
"Cacul1",0.01001439643,0.246820488356086,0.118,0.098,1
"Bmx",0.0100496158679415,-0.135066650169305,0.224,0.235,1
"Myo9b",0.0102301750773003,-0.197996018565666,0.126,0.137,1
"Gm43809",0.0102650512769734,-0.550007852147421,0.022,0.032,1
"Sf3a2",0.0102696814260758,0.414851163977747,0.058,0.044,1
"Pcyox1",0.0103900062919945,1.21197209959646,0.01,0.004,1
"Itga8",0.0104235937878729,-1.06697248984484,0.005,0.011,1
"Mrps28",0.0104547218377773,-0.534655912762272,0.03,0.041,1
"Dcun1d4",0.0104596545044502,-0.913398417680033,0.007,0.014,1
"Fgfr2",0.0106000054583865,-0.267049196371184,0.094,0.106,1
"Dxo",0.0106150869709551,-0.577680614577346,0.023,0.033,1
"Snrk",0.0106683840431368,-0.102926462485786,0.262,0.272,1
"Zfp706",0.0106959251066605,0.497356918245709,0.048,0.035,1
"Dpm3",0.0107458468843398,1.08620824459326,0.012,0.006,1
"Sptan1",0.0107524556384585,0.15835093233879,0.24,0.214,1
"Trappc1",0.010875616898707,-0.273566373694563,0.113,0.133,1
"Napsa",0.0109105081828533,0.254584330396452,0.086,0.07,1
"Lsm14a",0.0109131305458123,0.196712479537588,0.198,0.174,1
"E230029C05Rik",0.0109779623847683,0.336570896517778,0.044,0.033,1
"Tcf7l2",0.0109809371893621,0.619835185975678,0.032,0.023,1
"Clock",0.0109841722112267,0.334335069786262,0.078,0.062,1
"Relb",0.0109917237817717,0.340872899692723,0.07,0.054,1
"Mvb12b",0.011047059008168,0.296370433406513,0.078,0.061,1
"Prorsd1",0.0110777006785958,-0.249823545960699,0.066,0.071,1
"4933434E20Rik",0.0111266366329238,-0.359688523359307,0.06,0.076,1
"Nfkbib",0.0112155376324962,0.431390174149295,0.039,0.028,1
"Rusc1",0.011285898403594,-0.402803490284562,0.048,0.062,1
"Chac1",0.0112900764833979,-0.495373365939106,0.033,0.044,1
"Plcb1",0.0113190622018745,0.638789886546535,0.033,0.024,1
"Parl",0.011335675355715,0.671327369076275,0.016,0.009,1
"Aste1",0.0114143589250056,-1.01449977982198,0.006,0.012,1
"Casp8",0.0114214475117474,0.401003749122396,0.06,0.046,1
"Gm26887",0.0114339485816701,-0.187696386684419,0.063,0.066,1
"Abca1",0.011474899834815,-0.386215550330906,0.039,0.052,1
"G3bp2",0.0114813091625157,-0.101313730862529,0.16,0.163,1
"Csgalnact2",0.0114844764156494,-0.160996052071011,0.14,0.148,1
"Ugt1a6a",0.011503803161944,-1.09110541520822,0.006,0.012,1
"Psmb6",0.0115145619014622,1.03459355010833,0.01,0.005,1
"Zc3h12d",0.0115389018184627,-0.463465317087347,0.034,0.042,1
"Mgat4a",0.0115414572280027,-0.328805301220668,0.056,0.066,1
"Bsg",0.0115553701015315,0.259089397405984,0.13,0.11,1
"Stard3",0.0115658973660348,0.33252557378249,0.085,0.068,1
"Ppp1r15b",0.0116949901113329,0.131215077579206,0.239,0.213,1
"Mbd6",0.0117283516334098,0.112946377420144,0.336,0.308,1
"Emc6",0.0117824568067374,0.614254087915698,0.026,0.017,1
"Timm23",0.0117835937606325,0.556239621592012,0.035,0.024,1
"Rhou",0.0119169170050276,-0.336508088303469,0.032,0.043,1
"Fyco1",0.0119258551655432,-0.516348990747239,0.026,0.037,1
"Poc1b",0.0119719694727781,-0.422823993429981,0.041,0.055,1
"H13",0.0119756632884268,0.16964928225413,0.198,0.174,1
"Tpcn1",0.0119768278562718,-0.334194453612152,0.071,0.087,1
"Upf3a",0.0120555353387917,0.521335582248983,0.034,0.024,1
"Dhx29",0.0121221670210911,1.04485332331791,0.012,0.006,1
"Rpl31-ps8",0.0121914742992421,0.509128955414208,0.035,0.024,1
"BC005624",0.0122228792260007,-0.141483370218515,0.221,0.235,1
"Cnst",0.0122294779974447,-0.386757384875346,0.038,0.045,1
"Safb",0.0122433645347809,-0.173845231539772,0.157,0.17,1
"Shoc2",0.0122577379322984,0.128694446098341,0.174,0.153,1
"Sesn3",0.0122914172813458,-0.719705290878829,0.015,0.021,1
"Cebpz",0.0123307613752954,0.32054850805467,0.077,0.06,1
"Swap70",0.0123430051357133,-0.246627011775014,0.092,0.111,1
"Tmco3",0.0123471657483173,-0.271984176797357,0.103,0.119,1
"Hnrnpf",0.0124416261770746,0.101285872355478,0.289,0.264,1
"Ifih1",0.0125260454519467,-0.236306137205606,0.089,0.098,1
"St3gal2",0.0125274863430104,0.726026695959659,0.022,0.014,1
"Plin2",0.0125499844020314,-0.253097730520086,0.113,0.131,1
"Papolg",0.0125780408455757,-0.601467240150313,0.022,0.031,1
"Serbp1",0.0126429228390908,0.248934682716746,0.113,0.094,1
"Tmem42",0.0126704354942478,-0.902411851573756,0.005,0.011,1
"Golm1",0.0126710255892403,0.484330622474887,0.031,0.021,1
"Fchsd2",0.0127067191849064,0.26770049825097,0.055,0.043,1
"Mtmr14",0.0127325265546194,0.233897674844968,0.086,0.071,1
"Ap5z1",0.0127660375633312,-0.762017451350815,0.013,0.021,1
"Twistnb",0.0129112939457566,-0.269859644859914,0.096,0.111,1
"Cln3",0.0129192943043015,0.145799974825998,0.248,0.222,1
"Canx",0.0129538282314668,0.45899052505601,0.047,0.035,1
"Ssc4d",0.0130305213736557,-0.726819466363767,0.008,0.015,1
"Pip4p1",0.0130511336914365,0.28663358353233,0.076,0.061,1
"Zeb1",0.0130518316422511,0.108275342426102,0.116,0.102,1
"Igbp1",0.013063283091012,0.512247357776116,0.042,0.031,1
"Inpp5a",0.0130833026767468,-0.127644036478333,0.081,0.081,1
"Ngrn",0.0131199207490383,-0.573725484031664,0.027,0.036,1
"Tbck",0.0131548201539012,-0.488434268939487,0.033,0.044,1
"Zcchc8",0.0131854798375,-0.191307649877264,0.116,0.124,1
"Ralb",0.0132717949883293,0.144420663017033,0.267,0.24,1
"Clcc1",0.0133471725026044,-0.551048193676536,0.016,0.025,1
"Pcmtd1",0.0133792719782176,-0.16279842815144,0.147,0.156,1
"Cpsf7",0.0135349873500534,0.191694573613526,0.144,0.124,1
"Stx4a",0.0135632104975425,0.382808481852905,0.049,0.036,1
"Atp5j2",0.0135902539721712,0.293192661074948,0.066,0.052,1
"Znhit2",0.0136003917351297,-0.846807124993155,0.01,0.017,1
"Spint2",0.0136561687120583,-0.410785544667351,0.044,0.057,1
"Nln",0.0137294205801668,1.12153814611462,0.011,0.006,1
"Itsn2",0.0137482705058318,0.115841406805954,0.333,0.304,1
"Ebna1bp2",0.0137693365760914,-0.603433616166788,0.017,0.026,1
"Prpf4b",0.0138437829567709,0.320919190636672,0.046,0.035,1
"Slc26a2",0.0138568904779572,0.327725856786601,0.044,0.033,1
"Atf2",0.0138748902186166,-0.191412628738285,0.147,0.162,1
"Tmem38a",0.0138759646962905,-0.265005057382562,0.075,0.085,1
"Sh2b3",0.0138906772441868,0.119714893176305,0.208,0.186,1
"Ankle2",0.0139697095327739,-0.187615729041224,0.095,0.101,1
"Ptbp1",0.014012482566932,0.544013922646393,0.035,0.025,1
"Nt5dc1",0.0140161168567138,-0.267184861794494,0.063,0.068,1
"Coq4",0.0140739607057262,-0.629903860948594,0.02,0.029,1
"Syngr2",0.0141307295362659,-0.257866406679648,0.121,0.141,1
"Ube2f",0.0142299097929591,0.376904390534796,0.06,0.046,1
"Piwil2",0.014236797523392,0.274836029599754,0.07,0.056,1
"Clk2",0.0144772227000202,-0.282916415432174,0.069,0.078,1
"Smurf2",0.014582496804397,0.126144582975533,0.181,0.162,1
"Mical1",0.014688728167021,-0.278038555509191,0.089,0.106,1
"Erg",0.0147065764364339,-0.675991495986067,0.012,0.019,1
"Tarm1",0.0148572959392828,0.178649972636702,0.128,0.111,1
"Ggta1",0.0148859681584812,1.01003573481737,0.012,0.006,1
"Gm18103",0.0149623739238188,-0.89280977255347,0.009,0.015,1
"Cox6a1",0.014967842986558,0.131903651732736,0.274,0.248,1
"Rpl29",0.014974297839818,-0.349538447503441,0.058,0.074,1
"Naglu",0.0149894054441518,-1.13091989036981,0.005,0.01,1
"Bnip1",0.0151099497609359,0.919613053799162,0.014,0.008,1
"Nlrc5",0.0151178140571816,0.570109402430257,0.031,0.021,1
"Hspa1a",0.0151674213345889,0.630998091921227,0.029,0.02,1
"Pdhb",0.0151951634315961,0.365769998804337,0.056,0.043,1
"Preb",0.015245786569152,-0.155138838191385,0.234,0.253,1
"Dnaja2",0.0152522728365554,0.176199959356275,0.124,0.107,1
"Kdm1a",0.0154606946516285,0.219476851536361,0.046,0.037,1
"Pdzd8",0.0156334058212869,0.224418789238455,0.123,0.103,1
"Ifrd1",0.0156601907045908,0.293242126259109,0.094,0.078,1
"Gm17660",0.0156645326346761,-0.368174638744653,0.046,0.054,1
"Tbc1d2b",0.0156963171865818,-0.290753748537702,0.095,0.112,1
"5930403N24Rik",0.0157079265829299,-0.706769972841902,0.014,0.021,1
"Prps1",0.0157184639436728,1.02015108260485,0.012,0.006,1
"Ube2k",0.0158346003581608,0.268744221569768,0.105,0.087,1
"Nadk2",0.0158734861213234,-0.302763450394815,0.081,0.098,1
"Rnps1",0.0158926573145916,-0.296486279720268,0.073,0.089,1
"Baz1b",0.0159782703705309,0.156824380074536,0.164,0.144,1
"Gm38575",0.0160447048791127,0.97279450579636,0.013,0.007,1
"Gla",0.0160679678912544,-0.489831532022177,0.032,0.044,1
"Nceh1",0.016088754042027,-0.53281948730642,0.022,0.032,1
"Gm12689",0.0161134845765929,-0.924071104724672,0.008,0.014,1
"Sarnp",0.0161441147286402,0.308196971899989,0.087,0.072,1
"Kmt5a",0.0162329401237345,0.226642910852021,0.153,0.134,1
"Cyfip1",0.0163116246407894,0.191914807718675,0.103,0.085,1
"Man2b2",0.0163853655308317,-0.290270596859899,0.062,0.077,1
"Eml2",0.0165146345725081,-0.478596128758144,0.039,0.05,1
"Senp7",0.0165438984894437,-0.160731197219922,0.198,0.213,1
"Ap3s1",0.0165832711052303,-0.284886159409062,0.106,0.125,1
"Kcnk6",0.0166172988557084,0.890060772893847,0.013,0.007,1
"Ccr3",0.0166187890065188,-0.973100134506288,0.008,0.014,1
"Tyk2",0.0166425995896768,0.452712398524486,0.034,0.024,1
"AI413582",0.0166519794461663,0.605896921969165,0.027,0.02,1
"Wdr83os",0.0166771082401682,0.565799397495087,0.033,0.023,1
"Cd200r1",0.0166986225467697,-0.47281788618257,0.031,0.041,1
"Fam76a",0.0168083531305002,-0.236279127094654,0.117,0.133,1
"Tceal9",0.0168258889135703,-0.441315364686226,0.04,0.052,1
"Aplp2",0.0169724999140682,0.170272415030517,0.106,0.091,1
"Rab10",0.016999926746384,0.171402509425299,0.201,0.177,1
"Rps21",0.0170483009606256,0.103020659954834,0.148,0.133,1
"Fbxl14",0.0171205666928909,0.154589690116526,0.152,0.133,1
"Scrn3",0.0171373036398446,-0.669875881231931,0.011,0.018,1
"Rtf2",0.0172278010875477,-0.158985119494234,0.16,0.171,1
"BC005537",0.0173203940213485,0.145429044280531,0.3,0.274,1
"Slfn3",0.0173327356658105,0.639444355459403,0.026,0.017,1
"Cln5",0.0173835465763845,-0.20252733910878,0.131,0.145,1
"Abcb7",0.0175143702840495,0.778119947044461,0.017,0.01,1
"Slc25a37",0.0176222852221447,0.117725124348298,0.262,0.238,1
"Mis12",0.0176452472029415,0.809972102069041,0.017,0.01,1
"4932438A13Rik",0.0177345743260457,0.133483007017444,0.165,0.146,1
"Nfe2l1",0.0177422595762822,0.344776679270005,0.054,0.041,1
"Atf4",0.0177961751811353,0.1236884733853,0.148,0.131,1
"Tatdn2",0.0178878037271066,0.934707490090938,0.012,0.006,1
"Polg2",0.0179065564958327,-0.673477168126345,0.015,0.023,1
"Mtif3",0.0180779129619928,-1.05768660608082,0.006,0.012,1
"Pithd1",0.0180841693765693,-0.256233881681878,0.078,0.088,1
"Kcnd1",0.0181148581925783,-0.815441534456983,0.008,0.014,1
"Lpin2",0.0181621973732789,-0.157621062374399,0.143,0.153,1
"Psen2",0.018201682829176,-0.219069065832146,0.134,0.152,1
"Klhl18",0.0183138523709309,-0.184120433146757,0.152,0.166,1
"Stk3",0.0183944360020105,0.322965025531136,0.015,0.01,1
